"question_id","case_id","image_id","image_path","primary_type","subtype","difficulty","question_en","question_zh","answer","answer_type"
"qa_v6f_001870","img_0231","train__d1_autockt_-862_png.rf.c0547c3a6fd9c2c7adcc60e53dc1fdf3","images/img_0231.jpg","position","extreme_position","easy","Which component is the leftmost in the complete circuit diagram? Answer with the component type.","从整张电路图判断，最左侧的元件是什么？请回答元件类型。","电感","component_type"
"qa_v6f_000713","img_0097","train__d1_autockt_-863_png.rf.07e12c97f2b1876fba302e77b173837d","images/img_0097.jpg","position","extreme_position","easy","Which component is the bottommost in the complete circuit diagram? Answer with the component type.","从整张电路图判断，最下方的元件是什么？请回答元件类型。","电压源","component_type"
"qa_v6f_000777","img_0328","train__d1_autockt_-877_png.rf.79b40f3c920a924cbae967050e9998d2","images/img_0328.jpg","position","extreme_position","easy","Which component is the rightmost in the complete circuit diagram? Answer with the component type.","从整张电路图判断，最右侧的元件是什么？请回答元件类型。","电阻","component_type"
"qa_v6f_001732","img_0114","train__d1_autockt_-878_png.rf.2097b2abb97773d6a4dbcb8915acf7de","images/img_0114.jpg","position","extreme_position","easy","Which component is the bottommost in the complete circuit diagram? Answer with the component type.","从整张电路图判断，最下方的元件是什么？请回答元件类型。","电容","component_type"
"qa_v6f_002127","img_0277","train__d1_autockt_-879_png.rf.ad00aef03e77aa93a6057f66a21c99b8","images/img_0277.jpg","position","extreme_position","easy","Which component is the rightmost in the complete circuit diagram? Answer with the component type.","从整张电路图判断，最右侧的元件是什么？请回答元件类型。","电阻","component_type"
"qa_v6f_001679","img_0035","train__d1_autockt_-880_png.rf.697bb05b13c895579d80d6d89f2ec830","images/img_0035.jpg","position","extreme_position","easy","Which component is the topmost in the complete circuit diagram? Answer with the component type.","从整张电路图判断，最上方的元件是什么？请回答元件类型。","电感","component_type"
"qa_v6f_000240","img_0348","train__d1_autockt_-882_png.rf.45f4be72c81763ba7f289ae276c1458d","images/img_0348.jpg","position","extreme_position","easy","Which component is the topmost in the complete circuit diagram? Answer with the component type.","从整张电路图判断，最上方的元件是什么？请回答元件类型。","电感","component_type"
"qa_v6f_001838","img_0375","train__d1_autockt_-886_png.rf.c2340d13921435e305a1fb6884151ec0","images/img_0375.jpg","position","extreme_position","easy","Which component is the rightmost in the complete circuit diagram? Answer with the component type.","从整张电路图判断，最右侧的元件是什么？请回答元件类型。","电阻","component_type"
"qa_v6f_001385","img_0023","train__d1_autockt_-888_png.rf.f85bacfa28bacc7e88eecad5b471639b","images/img_0023.jpg","position","extreme_position","easy","Which component is the rightmost in the complete circuit diagram? Answer with the component type.","从整张电路图判断，最右侧的元件是什么？请回答元件类型。","电阻","component_type"
"qa_v6f_002129","img_0189","train__d1_autockt_-88_png.rf.4a14153455cdac8c24850b6daf6f043b","images/img_0189.jpg","position","extreme_position","easy","Which component is the topmost in the complete circuit diagram? Answer with the component type.","从整张电路图判断，最上方的元件是什么？请回答元件类型。","电感","component_type"
"qa_v6f_002183","img_0161","train__d1_autockt_-891_png.rf.96c6f0cd13f9b5e29d80a1d601861526","images/img_0161.jpg","position","extreme_position","easy","Which component is the topmost in the complete circuit diagram? Answer with the component type.","从整张电路图判断，最上方的元件是什么？请回答元件类型。","电压源","component_type"
"qa_v6f_001438","img_0249","train__d1_autockt_-896_png.rf.d315d9151be3731fa1831d8e2a25a704","images/img_0249.jpg","position","extreme_position","easy","Which component is the leftmost in the complete circuit diagram? Answer with the component type.","从整张电路图判断，最左侧的元件是什么？请回答元件类型。","电阻","component_type"
"qa_v6f_001533","img_0151","train__d1_autockt_-89_png.rf.a167c13582370017dbda64d5bb836a0e","images/img_0151.jpg","position","extreme_position","easy","Which component is the bottommost in the complete circuit diagram? Answer with the component type.","从整张电路图判断，最下方的元件是什么？请回答元件类型。","电阻","component_type"
"qa_v6f_001418","img_0201","train__d1_autockt_-900_png.rf.2e61a7f45ddb9ea6cca5c80fb2b2d9c7","images/img_0201.jpg","position","extreme_position","easy","Which component is the topmost in the complete circuit diagram? Answer with the component type.","从整张电路图判断，最上方的元件是什么？请回答元件类型。","电阻","component_type"
"qa_v6f_000012","img_0225","train__d1_autockt_-902_png.rf.3c49a9d47ef244962c212c346d17a400","images/img_0225.jpg","position","extreme_position","easy","Which component is the bottommost in the complete circuit diagram? Answer with the component type.","从整张电路图判断，最下方的元件是什么？请回答元件类型。","电阻","component_type"
"qa_v6f_001478","img_0005","train__d1_autockt_-904_png.rf.4e9d60c42c7b735665b856b96d1c1d34","images/img_0005.jpg","position","extreme_position","easy","Which component is the rightmost in the complete circuit diagram? Answer with the component type.","从整张电路图判断，最右侧的元件是什么？请回答元件类型。","电流源","component_type"
"qa_v6f_001361","img_0075","train__d1_autockt_-93_png.rf.a86054b39bef4bacd6949e85337f79ba","images/img_0075.jpg","position","extreme_position","easy","Which component is the rightmost in the complete circuit diagram? Answer with the component type.","从整张电路图判断，最右侧的元件是什么？请回答元件类型。","电容","component_type"
"qa_v6f_000186","img_0285","train__d1_autockt_-99_png.rf.7bb85a0b8c497dd09eb29b0acf67e334","images/img_0285.jpg","position","extreme_position","easy","Which component is the topmost in the complete circuit diagram? Answer with the component type.","从整张电路图判断，最上方的元件是什么？请回答元件类型。","电阻","component_type"
"qa_v6f_001873","img_0165","train__d1_autockt_-9_png.rf.abdf78e2c66c2c794662731c3a841b82","images/img_0165.jpg","position","extreme_position","easy","Which component is the topmost in the complete circuit diagram? Answer with the component type.","从整张电路图判断，最上方的元件是什么？请回答元件类型。","电阻","component_type"
"qa_v6f_000084","img_0173","train__d1_electrical_157_png.rf.920a32daa657bc45b646e5de542f0726","images/img_0173.jpg","position","extreme_position","easy","Which component is the leftmost in the complete circuit diagram? Answer with the component type.","从整张电路图判断，最左侧的元件是什么？请回答元件类型。","电压源","component_type"
"qa_v6f_001117","img_0084","train__d1_electrical_158_png.rf.7cbcc5ad6c721571482985fe4e796823","images/img_0084.jpg","position","extreme_position","easy","Which component is the leftmost in the complete circuit diagram? Answer with the component type.","从整张电路图判断，最左侧的元件是什么？请回答元件类型。","电压源","component_type"
"qa_v6f_001342","img_0274","train__d1_electrical_169_png.rf.e1f600fd3166e29d144eb1f0f7072167","images/img_0274.jpg","position","extreme_position","easy","Which component is the rightmost in the complete circuit diagram? Answer with the component type.","从整张电路图判断，最右侧的元件是什么？请回答元件类型。","电容","component_type"
"qa_v6f_001647","img_0036","train__d1_electrical_179_png.rf.ea935b1f261137a7894abde94a076bed","images/img_0036.jpg","position","extreme_position","easy","Which component is the bottommost in the complete circuit diagram? Answer with the component type.","从整张电路图判断，最下方的元件是什么？请回答元件类型。","电压源","component_type"
"qa_v6f_001086","img_0345","train__d1_electrical_187_png.rf.0a910c845f52ef0a6da05752f8db0937","images/img_0345.jpg","position","extreme_position","easy","Which component is the leftmost in the complete circuit diagram? Answer with the component type.","从整张电路图判断，最左侧的元件是什么？请回答元件类型。","端口","component_type"
"qa_v6f_000255","img_0050","train__d1_electrical_201_png.rf.5a1284572fe6600bc1f9cf9a434ca577","images/img_0050.jpg","position","extreme_position","easy","Which component is the bottommost in the complete circuit diagram? Answer with the component type.","从整张电路图判断，最下方的元件是什么？请回答元件类型。","电压源","component_type"
"qa_v6f_000860","img_0398","train__d1_electrical_205_png.rf.db21d2bd46187d0e2b93ae86e032a3e9","images/img_0398.jpg","position","extreme_position","easy","Which component is the rightmost in the complete circuit diagram? Answer with the component type.","从整张电路图判断，最右侧的元件是什么？请回答元件类型。","电感","component_type"
"qa_v6f_001283","img_0394","train__d1_electrical_208_png.rf.dc40691744cab4ce71031d2ae189aa6c","images/img_0394.jpg","position","extreme_position","easy","Which component is the topmost in the complete circuit diagram? Answer with the component type.","从整张电路图判断，最上方的元件是什么？请回答元件类型。","电容","component_type"
"qa_v6f_001891","img_0058","train__d1_electrical_218_png.rf.f7b180e3c5e86f58ed057f16560004ef","images/img_0058.jpg","position","extreme_position","easy","Which component is the rightmost in the complete circuit diagram? Answer with the component type.","从整张电路图判断，最右侧的元件是什么？请回答元件类型。","端口","component_type"
"qa_v6f_000887","img_0082","train__d1_electrical_220_png.rf.257db2d526ff20448344d62ccc60f6dd","images/img_0082.jpg","position","extreme_position","easy","Which component is the bottommost in the complete circuit diagram? Answer with the component type.","从整张电路图判断，最下方的元件是什么？请回答元件类型。","端口","component_type"
"qa_v6f_000903","img_0236","train__d1_electrical_224_png.rf.dec3350e05d032460c56989d3b0d9cd6","images/img_0236.jpg","position","extreme_position","easy","Which component is the rightmost in the complete circuit diagram? Answer with the component type.","从整张电路图判断，最右侧的元件是什么？请回答元件类型。","电压源","component_type"
"qa_v6f_001424","img_0203","train__d1_electrical_229_png.rf.0fde3f5c0085edbd606edf821eadf688","images/img_0203.jpg","position","extreme_position","easy","Which component is the leftmost in the complete circuit diagram? Answer with the component type.","从整张电路图判断，最左侧的元件是什么？请回答元件类型。","电压源","component_type"
"qa_v6f_000982","img_0004","train__d1_electrical_241_png.rf.86e95f810d50b5748bfbb869f68f5e21","images/img_0004.jpg","position","extreme_position","easy","Which component is the bottommost in the complete circuit diagram? Answer with the component type.","从整张电路图判断，最下方的元件是什么？请回答元件类型。","电压源","component_type"
"qa_v6f_001348","img_0042","train__d1_electrical_245_png.rf.069c8f82e6cbdae672e4e1261f2cb036","images/img_0042.jpg","position","extreme_position","easy","Which component is the leftmost in the complete circuit diagram? Answer with the component type.","从整张电路图判断，最左侧的元件是什么？请回答元件类型。","电压源","component_type"
"qa_v6f_001469","img_0246","val__d1_259_png.rf.d887e4776d9e61aff1ed34b682eb8c6e","images/img_0246.jpg","position","extreme_position","easy","Which component is the leftmost in the complete circuit diagram? Answer with the component type.","从整张电路图判断，最左侧的元件是什么？请回答元件类型。","电感","component_type"
"qa_v6f_000419","img_0387","val__d1_294_png.rf.4238c32fcd2fd4524f669caa791e6145","images/img_0387.jpg","position","extreme_position","easy","Which component is the topmost in the complete circuit diagram? Answer with the component type.","从整张电路图判断，最上方的元件是什么？请回答元件类型。","端口","component_type"
"qa_v6f_001500","img_0117","val__d1_333_png.rf.3db1d7c87d9e918cc75a609d51d6ffaf","images/img_0117.jpg","position","extreme_position","easy","Which component is the leftmost in the complete circuit diagram? Answer with the component type.","从整张电路图判断，最左侧的元件是什么？请回答元件类型。","电压源","component_type"
"qa_v6f_000988","img_0074","val__d1_334_png.rf.8f188470052397129524dfcdd7bf1707","images/img_0074.jpg","position","extreme_position","easy","Which component is the rightmost in the complete circuit diagram? Answer with the component type.","从整张电路图判断，最右侧的元件是什么？请回答元件类型。","电容","component_type"
"qa_v6f_002290","img_0174","val__d1_345_png.rf.5ecb256552a59bbf96eafed841bf0ae9","images/img_0174.jpg","position","extreme_position","easy","Which component is the topmost in the complete circuit diagram? Answer with the component type.","从整张电路图判断，最上方的元件是什么？请回答元件类型。","电阻","component_type"
"qa_v6f_001711","img_0343","val__d1_autockt_-102_png.rf.b582d69dd5d547b4d2cd02a413301377","images/img_0343.jpg","position","extreme_position","easy","Which component is the rightmost in the complete circuit diagram? Answer with the component type.","从整张电路图判断，最右侧的元件是什么？请回答元件类型。","电压源","component_type"
"qa_v6f_001969","img_0210","val__d1_autockt_-118_png.rf.820cb90a4ae5718cae7723c42607c4ac","images/img_0210.jpg","position","extreme_position","easy","Which component is the rightmost in the complete circuit diagram? Answer with the component type.","从整张电路图判断，最右侧的元件是什么？请回答元件类型。","电容","component_type"
"qa_v6f_001588","img_0264","val__d1_autockt_-146_png.rf.86f68b7871f07ab4d6a1173d6d68ece9","images/img_0264.jpg","position","extreme_position","easy","Which component is the leftmost in the complete circuit diagram? Answer with the component type.","从整张电路图判断，最左侧的元件是什么？请回答元件类型。","电阻","component_type"
"qa_v6f_001487","img_0390","val__d1_autockt_-182_png.rf.112023098b4ed3cf6e317678d997359f","images/img_0390.jpg","position","extreme_position","easy","Which component is the leftmost in the complete circuit diagram? Answer with the component type.","从整张电路图判断，最左侧的元件是什么？请回答元件类型。","电阻","component_type"
"qa_v6f_002234","img_0235","val__d1_autockt_-184_png.rf.74d7b83f0cc90b544ed899c8f631c8e9","images/img_0235.jpg","position","extreme_position","easy","Which component is the rightmost in the complete circuit diagram? Answer with the component type.","从整张电路图判断，最右侧的元件是什么？请回答元件类型。","电感","component_type"
"qa_v6f_002228","img_0197","val__d1_autockt_-199_png.rf.478432346fa1f8695a53b744e8066535","images/img_0197.jpg","position","extreme_position","easy","Which component is the leftmost in the complete circuit diagram? Answer with the component type.","从整张电路图判断，最左侧的元件是什么？请回答元件类型。","电阻","component_type"
"qa_v6f_000216","img_0303","val__d1_autockt_-327_png.rf.52d2c0e9bdabc27ff298b2f0c751e4b3","images/img_0303.jpg","position","extreme_position","easy","Which component is the leftmost in the complete circuit diagram? Answer with the component type.","从整张电路图判断，最左侧的元件是什么？请回答元件类型。","电感","component_type"
"qa_v6f_001284","img_0085","val__d1_autockt_-331_png.rf.c5bcb3756deecf1f7f5a273e3f931789","images/img_0085.jpg","position","extreme_position","easy","Which component is the rightmost in the complete circuit diagram? Answer with the component type.","从整张电路图判断，最右侧的元件是什么？请回答元件类型。","电阻","component_type"
"qa_v6f_001820","img_0269","val__d1_autockt_-394_png.rf.a0aaca23cd386bdbacc108c8ffec09d1","images/img_0269.jpg","position","extreme_position","easy","Which component is the rightmost in the complete circuit diagram? Answer with the component type.","从整张电路图判断，最右侧的元件是什么？请回答元件类型。","电流源","component_type"
"qa_v6f_001624","img_0217","val__d1_autockt_-405_png.rf.a9934664132a21b374f7969738162978","images/img_0217.jpg","position","extreme_position","easy","Which component is the leftmost in the complete circuit diagram? Answer with the component type.","从整张电路图判断，最左侧的元件是什么？请回答元件类型。","电阻","component_type"
"qa_v6f_000007","img_0057","val__d1_autockt_-43_png.rf.464c4fe9515f8508b1a80459bfd6a844","images/img_0057.jpg","position","extreme_position","easy","Which component is the bottommost in the complete circuit diagram? Answer with the component type.","从整张电路图判断，最下方的元件是什么？请回答元件类型。","电流源","component_type"
"qa_v6f_000119","img_0159","val__d1_autockt_-461_png.rf.ce8a873f888a1d139ddf66bdd4641e86","images/img_0159.jpg","position","extreme_position","easy","Which component is the leftmost in the complete circuit diagram? Answer with the component type.","从整张电路图判断，最左侧的元件是什么？请回答元件类型。","电感","component_type"
"qa_v6f_000204","img_0001","val__d1_autockt_-524_png.rf.52999f62bdc0724c0f378e0275dbd427","images/img_0001.jpg","position","extreme_position","easy","Which component is the bottommost in the complete circuit diagram? Answer with the component type.","从整张电路图判断，最下方的元件是什么？请回答元件类型。","电阻","component_type"
"qa_v6f_002258","img_0028","val__d1_autockt_-532_png.rf.138fa05f36e89fee6e96f977abb70967","images/img_0028.jpg","position","extreme_position","easy","Which component is the rightmost in the complete circuit diagram? Answer with the component type.","从整张电路图判断，最右侧的元件是什么？请回答元件类型。","电阻","component_type"
"qa_v6f_000911","img_0194","val__d1_autockt_-543_png.rf.992a853a208cd77d51a1aa31f972b9ab","images/img_0194.jpg","position","extreme_position","easy","Which component is the rightmost in the complete circuit diagram? Answer with the component type.","从整张电路图判断，最右侧的元件是什么？请回答元件类型。","电阻","component_type"
"qa_v6f_001600","img_0207","val__d1_autockt_-549_png.rf.cd7532f4fd6a7aef4f779a2cde3ae912","images/img_0207.jpg","position","extreme_position","easy","Which component is the leftmost in the complete circuit diagram? Answer with the component type.","从整张电路图判断，最左侧的元件是什么？请回答元件类型。","电阻","component_type"
"qa_v6f_002096","img_0110","val__d1_autockt_-565_png.rf.8f50369fd12957b8a7196cc75472f2ac","images/img_0110.jpg","position","extreme_position","easy","Which component is the topmost in the complete circuit diagram? Answer with the component type.","从整张电路图判断，最上方的元件是什么？请回答元件类型。","电容","component_type"
"qa_v6f_001157","img_0376","val__d1_autockt_-585_png.rf.9cd4486d6855db118ad7cd039078803f","images/img_0376.jpg","position","extreme_position","easy","Which component is the bottommost in the complete circuit diagram? Answer with the component type.","从整张电路图判断，最下方的元件是什么？请回答元件类型。","电感","component_type"
"qa_v6f_000697","img_0178","val__d1_autockt_-654_png.rf.69249dff5b09fd67a222a10a1abc71ec","images/img_0178.jpg","position","extreme_position","easy","Which component is the bottommost in the complete circuit diagram? Answer with the component type.","从整张电路图判断，最下方的元件是什么？请回答元件类型。","电阻","component_type"
"qa_v6f_000650","img_0300","val__d1_autockt_-668_png.rf.5c3239b14965cfbaa5dc6d65d05c12f4","images/img_0300.jpg","position","extreme_position","easy","Which component is the topmost in the complete circuit diagram? Answer with the component type.","从整张电路图判断，最上方的元件是什么？请回答元件类型。","电感","component_type"
"qa_v6f_000224","img_0315","val__d1_autockt_-688_png.rf.cbba4105c6b09e12ecef94bebe25bbdb","images/img_0315.jpg","position","extreme_position","easy","Which component is the topmost in the complete circuit diagram? Answer with the component type.","从整张电路图判断，最上方的元件是什么？请回答元件类型。","电阻","component_type"
"qa_v6f_000098","img_0245","val__d1_autockt_-689_png.rf.95614017f39c9d3857628ab539eba831","images/img_0245.jpg","position","extreme_position","easy","Which component is the bottommost in the complete circuit diagram? Answer with the component type.","从整张电路图判断，最下方的元件是什么？请回答元件类型。","电阻","component_type"
"qa_v6f_001053","img_0021","val__d1_autockt_-697_png.rf.c2a1c10acc2a7250500704c92f21f21f","images/img_0021.jpg","position","extreme_position","easy","Which component is the topmost in the complete circuit diagram? Answer with the component type.","从整张电路图判断，最上方的元件是什么？请回答元件类型。","电流源","component_type"
"qa_v6f_000191","img_0399","val__d1_autockt_-730_png.rf.44fa7fe96bc80db7cc7cd7a09785df05","images/img_0399.jpg","position","extreme_position","easy","Which component is the topmost in the complete circuit diagram? Answer with the component type.","从整张电路图判断，最上方的元件是什么？请回答元件类型。","电阻","component_type"
"qa_v6f_000687","img_0294","val__d1_autockt_-738_png.rf.b208a49ee47e75d7def815a423dbbe1b","images/img_0294.jpg","position","extreme_position","easy","Which component is the topmost in the complete circuit diagram? Answer with the component type.","从整张电路图判断，最上方的元件是什么？请回答元件类型。","电感","component_type"
"qa_v6f_001446","img_0211","val__d1_autockt_-777_png.rf.d94f26464495fd91ffbfb9f789bfb6e7","images/img_0211.jpg","position","extreme_position","easy","Which component is the rightmost in the complete circuit diagram? Answer with the component type.","从整张电路图判断，最右侧的元件是什么？请回答元件类型。","电容","component_type"
"qa_v6f_001044","img_0007","val__d1_autockt_-803_png.rf.681fb84d12900583f86eaf05720a6915","images/img_0007.jpg","position","extreme_position","easy","Which component is the topmost in the complete circuit diagram? Answer with the component type.","从整张电路图判断，最上方的元件是什么？请回答元件类型。","电感","component_type"
"qa_v6f_001995","img_0310","val__d1_autockt_-813_png.rf.130c8a0fbaf97146f2938036426dd5d6","images/img_0310.jpg","position","extreme_position","easy","Which component is the rightmost in the complete circuit diagram? Answer with the component type.","从整张电路图判断，最右侧的元件是什么？请回答元件类型。","电阻","component_type"
"qa_v6f_001449","img_0202","val__d1_autockt_-83_png.rf.aebffdee0861612f670d3d6a99331654","images/img_0202.jpg","position","extreme_position","easy","Which component is the bottommost in the complete circuit diagram? Answer with the component type.","从整张电路图判断，最下方的元件是什么？请回答元件类型。","电阻","component_type"
"qa_v6f_001217","img_0213","val__d1_autockt_-864_png.rf.a30d6421fcc3270417479733bc3f4b50","images/img_0213.jpg","position","extreme_position","easy","Which component is the leftmost in the complete circuit diagram? Answer with the component type.","从整张电路图判断，最左侧的元件是什么？请回答元件类型。","电压源","component_type"
"qa_v6f_001996","img_0296","val__d1_autockt_-92_png.rf.0fcc99f416b1b821a84c8fc52c2b28ca","images/img_0296.jpg","position","extreme_position","easy","Which component is the topmost in the complete circuit diagram? Answer with the component type.","从整张电路图判断，最上方的元件是什么？请回答元件类型。","电压源","component_type"
"qa_v6f_000534","img_0089","val__d1_autockt_-97_png.rf.834fb78a8dabec1a526247e47133839e","images/img_0089.jpg","position","extreme_position","easy","Which component is the topmost in the complete circuit diagram? Answer with the component type.","从整张电路图判断，最上方的元件是什么？请回答元件类型。","电阻","component_type"
"qa_v6f_001745","img_0006","val__d1_electrical_173_png.rf.a46fda1563bd74e7bcbb40d0af2308ee","images/img_0006.jpg","position","extreme_position","easy","Which component is the rightmost in the complete circuit diagram? Answer with the component type.","从整张电路图判断，最右侧的元件是什么？请回答元件类型。","电容","component_type"
"qa_v6f_001515","img_0098","val__d1_electrical_180_png.rf.1858dd5c649ee5f0916e1fedc18cdffc","images/img_0098.jpg","position","extreme_position","easy","Which component is the bottommost in the complete circuit diagram? Answer with the component type.","从整张电路图判断，最下方的元件是什么？请回答元件类型。","电压源","component_type"
"qa_v6f_001404","img_0134","val__d1_electrical_181_png.rf.aa877c14c9c726983564055b36c46895","images/img_0134.jpg","position","extreme_position","easy","Which component is the bottommost in the complete circuit diagram? Answer with the component type.","从整张电路图判断，最下方的元件是什么？请回答元件类型。","电压源","component_type"
"qa_v6f_001056","img_0272","val__d1_electrical_217_png.rf.c801bcddebfab2ceb23bddc1d8043d0d","images/img_0272.jpg","position","extreme_position","easy","Which component is the bottommost in the complete circuit diagram? Answer with the component type.","从整张电路图判断，最下方的元件是什么？请回答元件类型。","电压源","component_type"
"qa_v6f_001638","img_0067","val__d1_electrical_247_png.rf.eb5dda8013452137840aac20985f3ba3","images/img_0067.jpg","position","extreme_position","easy","Which component is the leftmost in the complete circuit diagram? Answer with the component type.","从整张电路图判断，最左侧的元件是什么？请回答元件类型。","电感","component_type"
"qa_v6f_000779","img_0377","test500__d1_autockt_-1_png.rf.23fcfeb82e2f264cab71ec3c38455ac2","images/img_0377.jpg","value","component_value_reading","medium","What parameter value is marked for the inductor in the diagram? Answer directly.","图中的电感标注的参数值是多少？请直接作答。","1 H","text"
"qa_v6f_001978","img_0286","train__d1_383_png.rf.00205d9b1f4c05a9ba7bd4f6000a4f32","images/img_0286.jpg","value","component_value_reading","medium","What parameter value is marked for the top inductor? Answer directly.","顶部电感标注的参数值是多少？请直接作答。","10 H","text"
"qa_v6f_000588","img_0380","train__d1_autockt_-109_png.rf.d84fb18ba91a62c80909c60f51cfc087","images/img_0380.jpg","value","component_value_reading","medium","What parameter values are marked for all inductors in the diagram? Preserve duplicate values and answer directly.","所有电感（重复值保留）标注的参数值是多少？请直接作答。","1 H、1 H","text"
"qa_v6f_000630","img_0200","train__d1_autockt_-113_png.rf.55a0c3902d7e4ba7a990ce81436de3a6","images/img_0200.jpg","value","component_value_reading","medium","What parameter value is marked for the inductor in the diagram? Answer directly.","图中的电感标注的参数值是多少？请直接作答。","2 H","text"
"qa_v6f_002160","img_0111","train__d1_autockt_-115_png.rf.25fcff4128ce96986c2e715be91f57ba","images/img_0111.jpg","value","component_value_reading","medium","What parameter value is marked for the capacitor in the diagram? Answer directly.","图中的电容标注的参数值是多少？请直接作答。","2 F","text"
"qa_v6f_001510","img_0123","train__d1_autockt_-119_png.rf.a37a75551c934c7871b131c8daa630be","images/img_0123.jpg","value","component_value_reading","medium","What parameter value is marked for the capacitor in the diagram? Answer directly.","图中的电容标注的参数值是多少？请直接作答。","2 F","text"
"qa_v6f_000751","img_0196","train__d1_autockt_-135_png.rf.1c27c76accc8d18c84f58823d2775d5b","images/img_0196.jpg","value","component_value_reading","medium","What parameter value is marked for the inductor in the diagram? Answer directly.","图中的电感标注的参数值是多少？请直接作答。","3 H","text"
"qa_v6f_000374","img_0162","train__d1_autockt_-142_png.rf.ff74d374cf796e4ec677cfdc0f805eda","images/img_0162.jpg","value","component_value_reading","medium","What parameter value is marked for the capacitor in the diagram? Answer directly.","图中的电容标注的参数值是多少？请直接作答。","3 F","text"
"qa_v6f_000566","img_0055","train__d1_autockt_-145_png.rf.5cdde9875633aa11b68cd7ed33a6e59b","images/img_0055.jpg","value","component_value_reading","medium","What parameter value is marked for the capacitor in the diagram? Answer directly.","图中的电容标注的参数值是多少？请直接作答。","1 F","text"
"qa_v6f_001752","img_0164","train__d1_autockt_-148_png.rf.042d8ec0ac3afadf033652b0d5e78b74","images/img_0164.jpg","value","component_value_reading","medium","What parameter value is marked for the capacitor in the diagram? Answer directly.","图中的电容标注的参数值是多少？请直接作答。","3 F","text"
"qa_v6f_000213","img_0044","train__d1_autockt_-154_png.rf.1d50739e7b1f87df0b2b3121dedf3572","images/img_0044.jpg","value","component_value_reading","medium","What parameter values are marked for all resistors in the diagram? Preserve duplicate values and answer directly.","所有电阻（重复值保留）标注的参数值是多少？请直接作答。","3 Ω、1 Ω、2 Ω","text"
"qa_v6f_000769","img_0251","train__d1_autockt_-163_png.rf.e05478c4f718206b1ba145723be6e464","images/img_0251.jpg","value","component_value_reading","medium","What parameter values are marked for all resistors in the diagram? Preserve duplicate values and answer directly.","所有电阻（重复值保留）标注的参数值是多少？请直接作答。","3 Ω、3 Ω、3 Ω","text"
"qa_v6f_000068","img_0046","train__d1_autockt_-176_png.rf.9d18276e947642b313f8b194479caa96","images/img_0046.jpg","value","component_value_reading","medium","What parameter value is marked for the capacitor in the diagram? Answer directly.","图中的电容标注的参数值是多少？请直接作答。","3 F","text"
"qa_v6f_001508","img_0083","train__d1_autockt_-197_png.rf.3398024521496010fc964ed00cd6d6b7","images/img_0083.jpg","value","component_value_reading","medium","What parameter value is marked for the capacitor in the diagram? Answer directly.","图中的电容标注的参数值是多少？请直接作答。","3 F","text"
"qa_v6f_000459","img_0066","train__d1_autockt_-206_png.rf.b0ec0917b62fc263195fe44aafc7feb0","images/img_0066.jpg","value","component_value_reading","medium","What parameter value is marked for the capacitor in the diagram? Answer directly.","图中的电容标注的参数值是多少？请直接作答。","2 F","text"
"qa_v6f_001649","img_0287","train__d1_autockt_-208_png.rf.5819e4e9a8cfbdbfa84d39b7c1c08181","images/img_0287.jpg","value","component_value_reading","medium","What parameter value is marked for the inductor in the diagram? Answer directly.","图中的电感标注的参数值是多少？请直接作答。","2 H","text"
"qa_v6f_001305","img_0395","train__d1_autockt_-209_png.rf.871b80895a2d3e21e2835a296773b8f4","images/img_0395.jpg","value","component_value_reading","medium","What parameter values are marked for all inductors in the diagram? Preserve duplicate values and answer directly.","所有电感（重复值保留）标注的参数值是多少？请直接作答。","3 H、2 H","text"
"qa_v6f_000752","img_0327","train__d1_autockt_-211_png.rf.d7726348920d15f89aa6a6ae7dc10597","images/img_0327.jpg","value","component_value_reading","medium","What parameter value is marked for the inductor in the diagram? Answer directly.","图中的电感标注的参数值是多少？请直接作答。","1 H","text"
"qa_v6f_002017","img_0341","train__d1_autockt_-227_png.rf.4de4f1238dd146d0b142d3b42a8d4c2f","images/img_0341.jpg","value","component_value_reading","medium","What parameter values are marked for all inductors in the diagram? Preserve duplicate values and answer directly.","所有电感（重复值保留）标注的参数值是多少？请直接作答。","1 H、2 H","text"
"qa_v6f_001821","img_0338","train__d1_autockt_-232_png.rf.1c09a3675234bd688610dfa5f6017e8a","images/img_0338.jpg","value","component_value_reading","medium","What parameter value is marked for the inductor in the diagram? Answer directly.","图中的电感标注的参数值是多少？请直接作答。","2 H","text"
"qa_v6f_000521","img_0172","train__d1_autockt_-236_png.rf.cc4d1a31abbd8a1b32c9a20fd70273d5","images/img_0172.jpg","value","component_value_reading","medium","What parameter value is marked for the capacitor in the diagram? Answer directly.","图中的电容标注的参数值是多少？请直接作答。","1 F","text"
"qa_v6f_002291","img_0330","train__d1_autockt_-23_png.rf.027bd37e1ba58a5b27e911960f07c89c","images/img_0330.jpg","value","component_value_reading","medium","What parameter value is marked for the inductor in the diagram? Answer directly.","图中的电感标注的参数值是多少？请直接作答。","3 H","text"
"qa_v6f_000794","img_0284","train__d1_autockt_-243_png.rf.6704bc9dfa27371416ca6de120f025d8","images/img_0284.jpg","value","component_value_reading","medium","What parameter value is marked for the inductor in the diagram? Answer directly.","图中的电感标注的参数值是多少？请直接作答。","2 H","text"
